Date,Hour,Location,Predicted Accident Count
2024-09-18,4,location_仏向町,1.7549476733874587
2024-09-18,4,location_南希望が丘,1.6711788604932436
2024-09-18,4,location_南本宿町,1.6781508906009406
2024-09-18,4,location_卸本町,1.6751241145188813
2024-09-18,4,location_名瀬町,1.8131565612345617
2024-09-18,4,location_善部町,1.6989812982023689
2024-09-18,4,location_四季美台,1.6647280021196322
2024-09-18,4,location_大池町,1.6916548818296966
2024-09-18,4,location_寺山町,1.6346887979486477
2024-09-18,4,location_小高町,1.67488408530618
2024-09-18,4,location_川上町,1.4913831764605265
2024-09-18,4,location_川井宿町,1.6668460189709875
2024-09-18,4,location_川井本町,1.6686346339854157
2024-09-18,4,location_川島町,1.6916265886329138
2024-09-18,4,location_左近山,1.6946099740413891
2024-09-18,4,location_市沢町,1.673936105540624
2024-09-18,4,location_新桜ケ丘,1.7441063082077295
2024-09-18,4,location_未入力,1.8701506427634267
2024-09-18,4,location_本宿町,1.6928735409919713
2024-09-18,4,location_本村町,1.6800850237709315
2024-09-18,4,location_東川島町,1.7392162684224188
2024-09-18,4,location_東希望が丘,1.6725798110054533
2024-09-18,4,location_東野,1.5878164824665197
2024-09-18,4,location_柏町,1.713376702487341
2024-09-18,4,location_桐が作,1.7543837144523073
2024-09-18,4,location_桜ケ丘,1.6811257100286716
2024-09-18,4,location_権太坂,1.6811257100286716
2024-09-18,4,location_池辺町,1.7649846627737005
2024-09-18,4,location_法泉,1.6811257100286716
2024-09-18,4,location_白山,2.1482865351342535
2024-09-18,4,location_白根,1.6995628664324118
2024-09-18,4,location_白根町,1.7467047466145682
2024-09-18,4,location_矢指町,1.7186110505437404
2024-09-18,4,location_笹野台,1.6799507026307672
2024-09-18,4,location_若葉台,1.7024116723518339
2024-09-18,4,location_藤塚町,1.8434457172408556
2024-09-18,4,location_西川島町,1.70773709657017
2024-09-18,4,location_西谷町,1.6630943298225112
2024-09-18,4,location_都岡町,1.6516128120858595
2024-09-18,4,location_金が谷,1.666357532526621
2024-09-18,4,location_長津田町,1.8890589017083008
2024-09-18,4,location_鶴ケ峰,1.6832145219834937
2024-09-18,4,location_鶴ケ峰本町,1.6629229884379995
2024-09-18,5,location_さちが丘,1.6901901252017555
2024-09-18,5,location_万騎が原,1.6994021931135577
2024-09-18,5,location_三ツ境,1.6804514101181183
2024-09-18,5,location_三保町,1.6392606942205528
2024-09-18,5,location_三反田町,1.6731616360324
2024-09-18,5,location_上川井町,1.6938572367885523
2024-09-18,5,location_上白根,1.700787230927833
2024-09-18,5,location_上白根町,1.7031502254878563
2024-09-18,5,location_上菅田町,1.5674285772532346
2024-09-18,5,location_下川井町,1.6513828093025693
2024-09-18,5,location_中尾,1.628455546798651
2024-09-18,5,location_中希望が丘,1.6869718800018556
2024-09-18,5,location_中沢,1.7137788697718341
2024-09-18,5,location_中沢町,1.7584994605223687
2024-09-18,5,location_中白根,1.6979728132221452
2024-09-18,5,location_二俣川,1.683310854172356
2024-09-18,5,location_今井町,1.6252020344701665
2024-09-18,5,location_今宿,1.6725116906702566
2024-09-18,5,location_今宿南町,1.6810277677221346
2024-09-18,5,location_今宿東町,1.7030343793444795
2024-09-18,5,location_今宿町,1.5870443075647827
2024-09-18,5,location_今宿西町,1.656248080947099
2024-09-18,5,location_今川町,1.7066471027971093
2024-09-18,5,location_仏向町,1.7567479340884389
2024-09-18,5,location_南希望が丘,1.672979121194183
2024-09-18,5,location_南本宿町,1.679951151301887
2024-09-18,5,location_卸本町,1.676924375219849
2024-09-18,5,location_名瀬町,1.8149568219355365
2024-09-18,5,location_善部町,1.7007815589033792
2024-09-18,5,location_四季美台,1.6665282628205875
2024-09-18,5,location_大池町,1.6934551425306732
2024-09-18,5,location_寺山町,1.6364890586496101
2024-09-18,5,location_小高町,1.6766843460071104
2024-09-18,5,location_川上町,1.493183437161473
2024-09-18,5,location_川井宿町,1.6686462796719552
2024-09-18,5,location_川井本町,1.6704348946864154
2024-09-18,5,location_川島町,1.693426849333839
2024-09-18,5,location_左近山,1.6964102347422751
2024-09-18,5,location_市沢町,1.6757363662415634
2024-09-18,5,location_新桜ケ丘,1.745906568908754
2024-09-18,5,location_未入力,1.8719509034643589
2024-09-18,5,location_本宿町,1.6946738016929976
2024-09-18,5,location_本村町,1.6818852844719205
2024-09-18,5,location_東川島町,1.7410165291234398
2024-09-18,5,location_東希望が丘,1.6743800717064192
2024-09-18,5,location_東野,1.5896167431674502
2024-09-18,5,location_柏町,1.7152414140900922
2024-09-18,5,location_桐が作,1.75620006967914
2024-09-18,5,location_桜ケ丘,1.6829259707296678
2024-09-18,5,location_権太坂,1.6829259707296678
2024-09-18,5,location_池辺町,1.7667849234746842
2024-09-18,5,location_法泉,1.6829259707296678
2024-09-18,5,location_白山,2.150086795835184
2024-09-18,5,location_白根,1.7013631271333565
2024-09-18,5,location_白根町,1.7485050073156176
2024-09-18,5,location_矢指町,1.720411311244772
2024-09-18,5,location_笹野台,1.6817509633317314
2024-09-18,5,location_若葉台,1.7042119330527696
2024-09-18,5,location_藤塚町,1.8452610564559673
2024-09-18,5,location_西川島町,1.709537357271143
2024-09-18,5,location_西谷町,1.6648945905234949
2024-09-18,5,location_都岡町,1.6534130727867598
