Actual,Predicted
1,0.03720852049249007
1,0.09698913987862795
1,0.13681019488213714
1,0.1154271548288634
1,0.12150342251201302
1,0.12963628803316446
1,0.12905283592292122
1,0.04523584817329812
1,0.08113117242571505
1,0.11603765276584305
1,0.06393647880645442
1,0.1478107654785456
1,0.14750470807327914
1,0.05167958489410779
1,0.1540256647141764
1,0.1221561774918149
1,0.1254288122577933
1,0.2240979967869649
1,0.15940999314915633
1,0.0489020029039548
1,0.11962567264538876
1,0.14414209794193894
1,0.11046855459081367
1,0.11904157138157018
1,0.1516892596590637
1,0.07015063719163844
1,0.1225083059388789
1,0.13572766686852894
1,0.1418056928868316
1,0.10469384670409493
1,0.09657939389978981
1,0.08619802247519587
1,0.18061035778427786
1,0.12075600214750754
1,0.15477342108298536
1,0.15418931981920853
1,0.0660619283451242
1,0.10073451144247197
1,0.06255094069583617
1,0.06652460630204654
1,0.1851653816326579
1,0.10808066802489641
1,0.10516016170598558
1,0.11627973351209281
1,0.15640793861242258
1,0.10457606044218032
1,0.14750139329834994
1,0.12122231714940085
1,0.15520349804079586
1,0.13013186679918792
1,0.1034078579145849
1,0.05505717358790413
1,0.1213801209224345
1,0.12463496078580721
1,0.07149962225770284
1,0.13935150156980075
1,0.11520329233341847
1,0.12405085952202238
1,0.11366687374567735
1,0.14631456202309007
1,0.1523192297659643
1,0.12721136048027354
1,0.11845961460347837
1,0.16304560732147294
1,0.13035296923258816
1,0.10275745189972468
1,0.11269277100936609
1,0.15053068793051544
1,0.07735039978102559
1,0.06741091341117172
1,0.10320123809644105
1,0.11553918358933085
1,0.1086864170829282
1,0.11495573147900057
1,0.12267890129996711
1,0.04336229647636575
1,0.09495672916712511
1,0.13176111250419925
1,0.07637890932624142
1,0.058236600188966425
1,0.13432389181708387
1,0.054939387325953104
1,0.11207323840371991
1,0.2162691078339693
1,0.09225511252956181
1,0.1427107969262082
1,0.11121268242862431
1,0.11643172077726
1,0.09920136280622355
1,0.10366755309824555
1,0.10308345183452378
1,0.09593907759530612
1,0.06578799226574666
1,0.21218039898749946
1,0.0985509567913962
1,0.14694453213005104
1,0.05940124191980217
1,0.06345158721062599
1,0.07200174863480807
1,0.09185036874878566
1,0.1368697842883954
1,0.0719757021451603
1,0.11950025778923429
1,0.09068216622124176
1,0.043841554890928724
1,0.12916460866370588
1,0.10330976190364666
1,0.12095167595446682
1,0.10161710602548574
1,0.12611961766770413
1,0.09914659456983749
1,0.11339342819648696
1,0.10611443950403338
1,0.14624264460436937
1,0.07761101263157183
1,0.1077843883753124
1,0.14565854334059075
1,0.13906977433395745
1,0.14445410276894094
1,0.10436213571263536
1,0.1439062395492931
1,0.12818206498801604
1,0.12860210629792274
1,0.1035015797375744
1,0.10872061808615946
1,0.12801800503419297
1,0.04255547452464853
1,0.2062216000877934
1,0.10144162939375473
1,0.14157092542408595
1,0.16623885693412127
1,0.140987473313737
1,0.1261254005865839
1,0.1256815999790421
1,0.08705977237667056
1,0.1876171947847038
1,0.2044698024656974
1,0.12554194847624206
1,0.049996578715317985
1,0.092452690675278
1,0.05607813083449237
1,0.09164480411732917
1,0.12364701223826507
1,0.08906756583646697
1,0.04766277027394089
1,0.12212637466285997
1,0.12043288779298006
1,0.10424434945081312
1,0.052798087737304156
1,0.06029550836799519
1,0.10801873056053285
1,0.12673201624465186
1,0.10258380700833353
1,0.140867946968457
1,0.08903606879812859
1,0.12600591752953466
1,0.13196140165434972
1,0.13369507669802289
1,0.09130616910221029
1,0.09987918589298278
1,0.13311097543422473
1,0.11831758517124008
1,0.10451412297781054
2,0.11400777389141264
1,0.09871098336546641
1,0.11283957136385009
1,0.11225547010003595
1,0.13077457037911294
1,0.11198538074470882
1,0.12250274039910941
1,0.08343737853207717
1,0.13678136101590915
1,0.08918961111916562
1,0.16144929252596846
1,0.11108744195751757
1,0.08824657837746702
1,0.05270375328445315
1,0.0943160320374567
1,0.133827783471331
1,0.05153684906378192
1,0.1188613473511872
1,0.0739156599186565
1,0.050121662205566186
1,0.0934997528935208
1,0.05887243304713369
1,0.10681809827145144
1,0.0939685740921336
1,0.05701004687935324
1,0.10564989574387379
1,0.05584184435177203
1,0.11213768383814354
1,0.13065678411721077
1,0.09653324675972591
1,0.09625679204842047
1,0.1294885815896038
1,0.11411109006288939
1,0.10921717751921761
1,0.0861513185383242
1,0.12425045520021744
1,0.05024800062176865
1,0.04941673045019662
1,0.09186043664947124
1,0.09738712155054902
1,0.12540134186921165
1,0.11060875655451013
1,0.09010991973959509
1,0.09563674404650907
1,0.0702929997311536
1,0.1139341706171772
1,0.05527186082007368
1,0.11331536367645206
1,0.07454691347681258
1,0.09259401031436582
1,0.119718957725722
1,0.043663288185504745
1,0.11085169504869657
1,0.11890312729171842
1,0.13183461744381958
1,0.1252820864812753
1,0.0905744478600154
1,0.11584087213448185
1,0.056928071992631
1,0.08333696508218708
1,0.12179610764631693
1,0.15420397215104437
1,0.08913153352710118
1,0.07653471481453117
1,0.028184009920389774
1,0.037961693932195784
1,0.07960991933422829
1,0.04429152868880187
1,0.052232652742920604
1,0.0909350751197579
1,0.07808399745080447
1,0.124832106765353
1,0.09975795681018024
1,0.07727611089287162
1,0.09426142984084013
1,0.12428497164788371
1,0.09917450469980643
1,0.11750778450598659
1,0.10929001757705276
1,0.09832040762758648
1,0.08824826141835679
1,0.10000503930824362
1,0.15276279763433948
1,0.11331045514662769
1,0.12648672582110748
1,0.13498026187651785
2,0.11138403508640277
1,0.06693344765983728
1,0.149258190051674
1,0.07545756259429875
1,0.061130798577618106
2,0.12356621950217
1,0.07489950782011906
1,0.11415792508900807
1,0.05826782450160767
1,0.09625810935383189
1,0.047907425027112926
1,0.14350675336937296
1,0.11290436606103199
1,0.06459704260469973
1,0.10679357989613653
1,0.04615512123570781
1,0.07195295501164217
1,0.11975309718649946
1,0.09281703170569727
1,0.13440626740486333
1,0.11816057804226116
1,0.10529835456321596
1,0.09917857234336441
1,0.06618037130648918
1,0.10419937728219558
1,0.13000625520458037
1,0.10570997964238188
1,0.12370661074770911
1,0.08345618997916698
1,0.09984329670858333
1,0.1338362705384512
1,0.14855630252599145
1,0.07186121523935846
1,0.12974756169195029
1,0.14446759367948253
1,0.10600933745044688
1,0.09651780453751474
1,0.10443114992804453
1,0.12757521659071752
1,0.109439775989498
1,0.10811376968895953
1,0.13380874457403408
1,0.1069308779225841
1,0.041364524863566066
1,0.12656496480207963
1,0.10101281411035984
1,0.12565885284553463
1,0.09155671361480916
1,0.13087381065143283
1,0.0569675694797937
1,0.10641299621958339
1,0.12430418219883016
1,0.09340042499763918
1,0.05893555322730076
1,0.07914471336684453
1,0.09548802035334297
1,0.08267905086420363
1,0.056002211760449006
1,0.0246164480327144
1,0.1276280729055252
1,0.11838774751285491
1,0.1047233486609706
1,0.12787747163874336
1,0.09361982702384125
1,0.07279766912591285
1,0.10632903613603378
1,0.09231130942916049
1,0.08609281534574315
2,0.11223272296653647
1,0.08550871408194322
1,0.04921320077814645
1,0.0982982347593721
1,0.09604418462435532
1,0.1473928884190791
1,0.12684807699272355
1,0.11951748524535372
1,0.12532615040320344
1,0.0985097655245028
1,0.1110042955511647
1,0.07933112527690817
1,0.1256351200259655
1,0.11655032825654782
1,0.12270177855912084
1,0.11508414864547095
1,0.11470602229749222
1,0.07629990748806964
1,0.07756422140492919
1,0.07983424498533459
1,0.05847818898877172
1,0.1264909430648759
1,0.11683649526574807
1,0.11817705177587484
1,0.10378948831863027
1,0.1095084422942007
1,0.06111181996748222
1,0.08096044008151843
2,0.06567066769867885
1,0.082470421501116
1,0.09978613597255886
1,0.0948499571837797
1,0.0991166782084058
1,0.0979337864420517
1,0.12358330662870415
1,0.07260366490559672
1,0.04905705096070395
1,0.061638192217146004
1,0.07921790413991253
1,0.1229280917980326
1,0.12216712850332584
1,0.09844949665950548
1,0.19204231569811764
1,0.04527754751800955
1,0.11853849610118011
1,0.0720863071977304
1,0.0660776941694094
1,0.03679753884044551
1,0.05342808955871842
1,0.1190071909340315
1,0.06099403370560669
1,0.09514215591672354
1,0.06438467890920258
1,0.14432678970126783
1,0.07733804623691881
1,0.07131767611612755
1,0.1153757725755526
1,0.09549428436384971
1,0.12350703555639914
1,0.11479167131173046
1,0.09491018310002314
1,0.12292293429259032
1,0.11420757004798027
1,0.11320342747426743
1,0.04601875837989272
1,0.04080021056145394
2,0.11303936752042482
1,0.11289737006904005
1,0.08016977250512575
1,0.06781306853343722
1,0.08871704201507352
1,0.056847595845013144
1,0.1172746830856996
1,0.07858926100826963
1,0.0904039923975834
1,0.051455602060115735
1,0.10994409133831734
1,0.07115618800866524
1,0.12466958658899191
1,0.1166194682550396
1,0.08215162703614393
1,0.11129457262022985
1,0.13074804043636007
1,0.09651700856574624
1,0.08604495172384702
2,0.11408978378603901
1,0.11102728001576828
1,0.08490054837927768
1,0.08459290182675033
1,0.07677131778516116
1,0.03373074137709192
1,0.08342469929920554
1,0.0696269435459062
1,0.039812790572390566
1,0.10158664386615474
1,0.07560311525759328
1,0.11400991272172817
1,0.11563758777532523
1,0.11248798613224625
1,0.08110506300160164
1,0.11411566118582289
1,0.09936282453838391
1,0.08102888903556632
1,0.11020509999368538
2,0.08320846946043531
1,0.08811527910660061
1,0.0761576587631993
1,0.10976929836128452
1,0.11649168313404384
1,0.060531585188690895
1,0.07333354922181584
1,0.11502565162086092
1,0.10683723533491424
1,0.09638265690592579
1,0.07287199765105207
2,0.10390517230850399
1,0.10988328867777003
1,0.09949545137954136
1,0.050244638433776634
1,0.06892505602025384
1,0.07467728860730055
1,0.04729808562520382
1,0.08591309161953248
1,0.11993051055499165
1,0.10462637730367991
1,0.1127576402845602
1,0.1040422760399084
1,0.08356199732563535
1,0.050130676054650214
1,0.10345817477615554
1,0.10985576271332803
1,0.044961680570085816
1,0.11158943775696212
1,0.08239379479809145
1,0.017411543002853802
1,0.01341141151130415
1,0.08235252508007956
1,0.11008992752707897
1,0.10112176972097003
2,0.06686364086763813
1,0.07994344214876697
1,0.06082187277024914
1,0.11303677149371655
1,0.07744119538455724
1,0.022882687767145915
1,0.08026005920768892
1,0.07003257499159549
1,0.027060564361977624
1,0.08936215810750475
1,0.0778498894364063
2,0.10347702698743205
1,0.09599613133388413
1,0.05282303864722898
1,0.12588381809331434
1,0.10291473832417303
1,0.1275564500785777
1,0.12617381637234754
1,0.1263650794278494
1,0.10336926736064495
1,0.1440790512316154
1,0.043175167673552506
1,0.12653838515556742
1,0.13440081181830216
1,0.08001917161674704
1,0.14433369211939645
1,0.11632156248366282
1,0.1177953227567507
1,0.09284614065149949
1,0.10443925726998898
1,0.10390093757809232
1,0.13455427130847614
1,0.1281659871267275
1,0.0929488069345425
1,0.11389322648184169
1,0.13232547414443857
1,0.12688671106170574
1,0.07282615761882244
2,0.10467236752042147
1,0.13237680728601692
1,0.13572688774904357
1,0.08042923042528777
1,0.10415183510949738
1,0.07294278677927085
1,0.059096346513941744
1,0.10420893642724532
1,0.1271199693826141
1,0.061552316632333015
1,0.11424311396314074
1,0.0934167486490351
1,0.061654982915320955
1,0.08943225772902558
1,0.10549131644381354
1,0.09189907316092899
1,0.1358743142677254
1,0.06721639869691248
1,0.06730607926254834
1,0.08157331938030449
1,0.12998059466901285
1,0.06892607609805296
1,0.1370831267973513
1,0.11558807429054102
1,0.045396590043246865
1,0.1423583603418374
1,0.08219059893792519
1,0.10560236955053653
1,0.1463579741027527
1,0.10629751351302502
1,0.13424084208165205
1,0.10597030493987919
1,0.11569074057357692
1,0.12863593723552075
1,0.13667497181180582
1,0.13036909482983322
1,0.03915556063699327
1,0.11057616512172114
1,0.10645151293759486
1,0.12873860351853533
1,0.09402650699049836
1,0.09407784013201098
1,0.10627830378902242
1,0.12889260294311405
1,0.10860965736085543
1,0.03216813040661343
1,0.10604178850576357
2,0.13055145265976748
1,0.13470284035532604
1,0.03232212983113175
1,0.1470422476754369
1,0.06914128450822282
1,0.10759556338638848
1,0.1383372834730347
1,0.10789088943679953
1,0.11765744165224973
1,0.10798118360273218
1,0.09566272300190043
1,0.09481197684621939
1,0.05628756680962116
1,0.1075914290567987
1,0.10462199674469946
1,0.11781144107684532
1,0.13244730420129475
1,0.09593360549958646
1,0.13253759836715723
1,0.12219072318794083
1,0.09724154108258481
1,0.09290575429295739
1,0.03413483148532798
1,0.056555472656186045
1,0.13256948687994935
1,0.09305975371751302
1,0.1732854103367844
1,0.07034634862901562
1,0.12244738889550394
1,0.13915500430570876
1,0.14900894875416032
1,0.07702610243395419
1,0.11832477249202394
1,0.10865566999982995
1,0.1318146978658023
1,0.07167648347149796
1,0.21233767896408512
1,0.11922451272245776
1,0.11940387385378542
1,0.13405138864418248
1,0.11210830757074625
1,0.1094837418999392
1,0.11452617955749428
1,0.13836188861272042
1,0.1342319769759554
1,0.12390181575897813
1,0.07841500169032883
1,0.13432227114182765
2,0.1385335762296908
1,0.10969696192548323
1,0.09720866549040202
1,0.1387389087958239
1,0.13463885424171312
1,0.12441408997418829
1,0.1411217053843949
1,0.10998511443066089
1,0.17540611084006436
1,0.07904413665420801
1,0.11285105836743042
1,0.12451675625721442
1,0.16063229601520174
1,0.12029147357073938
1,0.07251838227385082
1,0.09528312050381021
1,0.09746533119797934
1,0.13333933651574398
1,0.1104084117495589
1,0.06806841756671517
1,0.11115491221779411
1,0.07308073669654153
1,0.13983573253583476
1,0.07461105296639786
1,0.11117043563303802
1,0.11615081463951998
2,0.17670368657115837
1,0.07379995930669686
1,0.12573646613002015
1,0.11149898060283941
2,0.07506189585706163
1,0.13472826578476077
2,0.0516873651396747
1,0.14281848359812827
1,0.14064800981322761
1,0.134999148282493
1,0.10127986533783012
1,0.03966765861766003
1,0.13515203816986027
1,0.09929392508131712
1,0.09938069913517772
1,0.07453641649408688
2,0.08106229955436944
1,0.1353060375944239
1,0.11307028015498272
1,0.08906603186293566
1,0.07008645178696632
1,0.13701622045256862
1,0.06110487251184832
1,0.13719319461325202
1,0.12256617349856519
1,0.13706755359411144
1,0.13551137016052767
1,0.08916869814594047
1,0.1128849652508061
1,0.07633570430412057
1,0.11402689971128449
1,0.1366532103217168
3,0.12379480533053439
1,0.13826245438170165
2,0.1368337986535279
1,0.11387539596919755
1,0.21735871278180813
1,0.1385333368793113
1,0.10342267452438886
1,0.11085334448315315
1,0.09915381126502293
1,0.06930837295119069
1,0.11490741697054879
1,0.11639805357341743
1,0.06948896128290855
1,0.13889451354279497
1,0.13898292153131336
1,0.10374657487008715
2,0.06966954961465927
1,0.145517105815482
1,0.11139990323698562
1,0.1391369209558601
2,0.13930566780275772
1,0.11670899755543868
1,0.11770271282540307
1,0.11507889275913591
1,0.08392505769314024
1,0.06408467443941607
1,0.14009710475273124
1,0.11604976757340552
1,0.13868260982026154
1,0.11548114702122397
1,0.12581004403336088
